ID,name1,name2,grow,modelredWorked,taxid,taxname,species,SEEDId,speciesSynonym,HabitatPrimary,Temperature,Oxygen,Gram,Microbiome,GTDB_Phylum,GTDB_Class,GTDB_Order,NCBI_Phylum,NCBI_Class,NCBI_Order,GenomeSize,ProteinCount,Taxonomy,habID,MDID,GTDBID,hasHabitatPrimary,isFresh_water,isHost,isHuman,isMarine,isOther,isSoil,hasTemperature,isMesophile,isPsychrophile,isThermophile,hasOxygen,isAerobe,isAnaerobe,isFacultative,hasGram,isNegative,isPositive,hasTaxonomy,isActinobacteria,isAlphaproteobacteria,isAquificae,isBacteroidetes,isBetaproteobacteria,isChlamydiae,isChlorobi,isDeinococcus-Thermus,isDeltaproteobacteria,isEpsilonproteobacteria,isFirmicutes,isGammaproteobacteria,isSpirochaetes,isTenericutes
116,Seed302409,model116,TRUE,1,302409,Ehrlichia ruminantium str. Gardel,Ehrlichia ruminantium,302409.3,"Ehrlichia ruminantium strain Gardel, Ehrlichia ruminantium str. Gardel",Host,Mesophile,,Negative,,Proteobacteria,Alphaproteobacteria,Rickettsiales,Proteobacteria,Alphaproteobacteria,Rickettsiales,1499920,973,Alphaproteobacteria,476,7145,RS_GCF_000050405.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
117,Seed309807,model117,TRUE,0,309807,Salinibacter ruber DSM 13855,Salinibacter ruber,309807.19,"Salinibacter ruber DSM 13855, Salinibacter ruber strain DSM 13855, Salinibacter ruber str. DSM 13855",Other,Mesophile,Aerobe,Negative,Negative,Bacteroidota,Rhodothermia,Rhodothermales,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,3587328,3036,Bacteroidetes,1046,4658,RS_GCF_000013045.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
118,Seed314225,model118,TRUE,1,314225,Erythrobacter litoralis HTCC2594,Erythrobacter litoralis,314225.3,"Erythrobacter litoralis HTCC2594, Erythrobacter litoralis strain HTCC2594, Erythrobacter litoralis str. HTCC2594",Marine,Mesophile,Aerobe,Negative,Negative,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Proteobacteria,Alphaproteobacteria,Sphingomonadales,3052398,2964,Alphaproteobacteria,492,2139,RS_GCF_000013005.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119,Seed314282,model119,TRUE,1,314282,Psychromonas sp.CNPT3,Psychromonas sp.CNPT3,314282.3,Psychromonas sp. CNPT3,,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,3052410,2586,Gammaproteobacteria,,,RS_GCF_000153405.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
120,Seed314289,model120,TRUE,1,314289,Vibrio sp.AND4,Vibrio sp.AND4,314289.8,"Vibrio campbellii AND4, Vibrio campbellii strain AND4, Vibrio campbellii str. AND4, Vibrio cf. harveyi AND4, Vibrio sp. AND4",,,,,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Vibrionales,4255798,3839,Gammaproteobacteria,,,RS_GCF_000171815.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
121,Seed314565,model121,TRUE,1,314565,Xanthomonas campestris pv. campestris str. 8004,Xanthomonas campestris,314565.3,"Xanthomonas campestris pv. campestris 8004, Xanthomonas campestris pv. campestris str. 8004, Xanthomonas campestris pv. campestris strain 8004",Host,Mesophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Proteobacteria,Gammaproteobacteria,Xanthomonadales,5148708,4350,Gammaproteobacteria,1342,2880,RS_GCF_000012105.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
122,Seed315730,model122,TRUE,1,315730,Bacillus weihenstephanensis KBAB4,Bacillus weihenstephanensis,315730.11,"Bacillus cereus KBAB4, Bacillus mycoides KBAB4, Bacillus weihenstephanensis KBAB4",Soil,Psychrophile,Facultative,,,Firmicutes,Bacilli,Bacillales,Firmicutes,Bacilli,Bacillales,5872743,5823,Firmicutes,129,753,RS_GCF_000018825.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
123,Seed317025,model123,TRUE,1,317025,Thiomicrospira crunogena XCL-2,Thiomicrospira crunogena,317025.3,"Hydrogenovibrio crunogenus XCL-2, Thiomicrospira crunogena XCL-2",Marine,Mesophile,Anaerobe,Negative,,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Proteobacteria,Gammaproteobacteria,Thiotrichales,2427734,2267,Gammaproteobacteria,1290,3734,RS_GCF_000012605.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
124,Seed317655,model124,TRUE,1,317655,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis,317655.17,"Sphingopyxis alaskensis RB2256, Sphingopyxis alaskensis strain RB2256, Sphingopyxis alaskensis str. RB2256",Marine,Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Proteobacteria,Alphaproteobacteria,Sphingomonadales,3373713,3240,Alphaproteobacteria,1114,4700,RS_GCF_000013985.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
125,Seed318161,model125,TRUE,1,318161,Shewanella denitrificans OS217,Shewanella denitrificans,318161.16,"Shewanella denitrificans OS217, Shewanella denitrificans strain OS217, Shewanella denitrificans str. OS217",Marine,Mesophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,4545906,3904,Gammaproteobacteria,1079,550,RS_GCF_000013765.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
126,Seed318167,model126,TRUE,1,318167,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,318167.13,"Shewanella frigidimarina NCIMB 400, Shewanella frigidimarina strain NCIMB 400, Shewanella frigidimarina str. NCIMB 400",Marine,Mesophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,4845257,4124,Gammaproteobacteria,1080,2615,RS_GCF_000014705.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
127,Seed319224,model127,TRUE,1,319224,Shewanella putrefaciens CN-32,Shewanella putrefaciens,319224.15,"Shewanella putrefaciens CN-32, Shewanella putrefaciens strain CN-32, Shewanella putrefaciens str. CN-32","Soil,Fresh water",Mesophile,Anaerobe,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,4659220,4052,Gammaproteobacteria,1088,941,RS_GCF_000016585.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
128,Seed31964,model128,TRUE,1,31964,Clavibacter michiganensis subsp.sepedonicus,Clavibacter michiganensis,31964.6,"Aplanobacter sepedonicum (sic) (Spieckermann and Kotthoff 1914) Smith 1920, Aplanobacter sepedonicum, ATCC 33113, Bacterium sepedonicum Spieckermann and Kotthoff 1914, Bacterium sepedonicum, CCUG 23908, CFBP 2049, CIP 104844, Clavibacter michiganense sepedonicum, Clavibacter michiganensis sepedonicum, Clavibacter michiganensis subsp. sepedonicus corrig. (Spieckermann and Kotthoff 1914) Davis et al. 1984, Clavibacter michiganensis subsp. sepedonicus, Clavibacter sepedonicus nom. illegit., Corynebacterium michiganense subsp. sepedonicum (Spieckermann and Kotthoff 1914) Carlson and Vidaver 1982, Corynebacterium michiganense subsp. sepedonicum, Corynebacterium sepedonicum (Spieckermann and Kotthoff 1914) Skaptason and Burkholder 1942 (Approved Lists 1980), Corynebacterium sepedonicum, DSM 20744, ICMP 2535, JCM 9667, LMG 2889, LMG:2889, Mycobacterium sepedonicum (Spieckermann and Kotthoff 1914) Krasil'nikov 1949, Mycobacterium sepedonicum, NCPPB 2137, Phytomonas sepedonica (Spieckermann and Kotthoff 1914) Magrou 1937, Phytomonas sepedonica, Pseudobacterium sepedonicum (Spieckermann and Kotthoff 1914) Krasil'nikov 1949, Pseudobacterium sepedonicum, VKM Ac-1405",Host,Mesophile,Aerobe,Positive,Negative,Actinobacteriota,Actinomycetia,Actinomycetales,Actinobacteria,Actinobacteria,Micrococcales,3411659,3256,Actinobacteria,342,5687,RS_GCF_002240585.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
131,Seed320389,model131,TRUE,1,320389,Burkholderia mallei NCTC 10247,Burkholderia mallei,320389.3,"Burkholderia mallei NCTC 10247, Burkholderia mallei strain NCTC 10247, Burkholderia mallei str. NCTC 10247",Host,Mesophile,Aerobe,Negative,Positive,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,5827656,5014,Betaproteobacteria,219,2188,RS_GCF_000762285.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133,Seed323098,model133,TRUE,0,323098,Nitrobacter winogradskyi Nb-255,Nitrobacter winogradskyi,323098.3,"Nitrobacter winogradskyi Nb-255, Nitrobacter winogradskyi strain Nb-255, Nitrobacter winogradskyi str. Nb-255",Soil,Mesophile,Facultative,Negative,Negative,Proteobacteria,Alphaproteobacteria,Rhizobiales,Proteobacteria,Alphaproteobacteria,Rhizobiales,3402093,3262,Alphaproteobacteria,847,141,RS_GCF_000012725.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
134,Seed323261,model134,TRUE,1,323261,Nitrosococcus oceani ATCC 19707,Nitrosococcus oceani,323261.3,"Nitrosococcus oceani ATCC 19707, Nitrosococcus oceani C-107, Nitrosococcus oceani NCIMB 11848, Nitrosococcus oceani strain ATCC 19707, Nitrosococcus oceani str. ATCC 19707",Marine,Mesophile,Aerobe,Negative,Negative,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Proteobacteria,Gammaproteobacteria,Chromatiales,3522111,3319,Gammaproteobacteria,849,365,RS_GCF_000012805.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
135,Seed324925,model135,TRUE,1,324925,Pelodictyon phaeoclathratiforme BU-1,Pelodictyon phaeoclathratiforme,324925.4,"Pelodictyon phaeoclathratiforme BU-1, Pelodictyon phaeoclathratiforme DSM 5477, Pelodictyon phaeoclathratiforme strain BU-1, Pelodictyon phaeoclathratiforme str. BU-1","Fresh water,Marine",Mesophile,Anaerobe,Negative,Negative,Bacteroidota,Chlorobia,Chlorobiales,Chlorobi,Chlorobia,Chlorobiales,3018238,2922,Chlorobi,901,3343,RS_GCF_000020645.1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
136,Seed326297,model136,TRUE,1,326297,Shewanella amazonensis SB2B,Shewanella amazonensis,326297.7,"Shewanella amazonensis SB2B, Shewanella amazonensis strain SB2B, Shewanella amazonensis str. SB2B",Other,Mesophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,4306142,3723,Gammaproteobacteria,1073,6916,RS_GCF_000015245.1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
137,Seed326298,model137,TRUE,0,326298,Sulfurimonas denitrificans DSM 1251,Sulfurimonas denitrificans,326298.3,"Sulfurimonas denitrificans DSM 1251, Sulfurimonas denitrificans strain DSM 1251, Sulfurimonas denitrificans str. DSM 1251, Thiomicrospira denitrificans ATCC 33889",Marine,Mesophile,Anaerobe,Negative,,Campylobacterota,Campylobacteria,Campylobacterales,Proteobacteria,Epsilonproteobacteria,Campylobacterales,2201561,2166,Epsilonproteobacteria,1219,2003,RS_GCF_000012965.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
138,Seed326442,model138,TRUE,1,326442,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,326442.4,"Pseudoalteromonas haloplanktis strain TAC125, Pseudoalteromonas haloplanktis str. TAC125, Pseudoalteromonas haloplanktis TAC125",Marine,Psychrophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,5021465,4328,Gammaproteobacteria,942,2912,RS_GCF_000238355.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
139,Seed331271,model139,TRUE,1,331271,Burkholderia cenocepacia AU 1054,Burkholderia cenocepacia,331271.3,Burkholderia cenocepacia AU 1054,Host,Mesophile,Facultative,Negative,,Proteobacteria,Gammaproteobacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Burkholderiales,7279116,6514,Betaproteobacteria,210,545,RS_GCF_000014085.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
142,Seed335543,model142,TRUE,1,335543,Syntrophobacter fumaroxidans MPOB,Syntrophobacter fumaroxidans,335543.6,"syntrophic propionate-oxidizing bacterium DSM 10017, Syntrophobacter fumaroxidans DSM 10017, Syntrophobacter fumaroxidans MPOB, Syntrophobacter fumaroxidans strain MPOB, Syntrophobacter fumaroxidans str. MPOB, Syntrophobacter sp. DSM 10017",Fresh water,Mesophile,Anaerobe,Negative,,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,4990251,4154,Deltaproteobacteria,1235,3539,RS_GCF_000014965.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
143,Seed342108,model143,TRUE,1,342108,Magnetospirillum magneticum AMB-1,Magnetospirillum magneticum,342108.5,"Magnetospirillum magneticum AMB-1, Magnetospirillum magneticum strain AMB-1, Magnetospirillum magneticum str. AMB-1, Magnetospirillum sp. AMB-1, Magnetospirillum sp. (strain AMB-1)","Host,Fresh water",Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Proteobacteria,Alphaproteobacteria,Rhodospirillales,4967148,4628,Alphaproteobacteria,727,1771,RS_GCF_000009985.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144,Seed342610,model144,TRUE,1,342610,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,342610.3,"Pseudoalteromonas atlantica strain T6c, Pseudoalteromonas atlantica str. T6c, Pseudoalteromonas atlantica T6c",Fresh water,Mesophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Proteobacteria,Gammaproteobacteria,Alteromonadales,5187005,4414,Gammaproteobacteria,941,1715,RS_GCF_000014225.1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
146,Seed349101,model146,TRUE,1,349101,Rhodobacter sphaeroides ATCC 17029,Rhodobacter sphaeroides,349101.4,"Rhodobacter sphaeroides ATCC 17029, Rhodobacter sphaeroides strain ATCC 17029, Rhodobacter sphaeroides str. ATCC 17029",,Mesophile,Facultative,Negative,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4489380,4212,Alphaproteobacteria,994,314,RS_GCF_000015985.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,Seed349106,model147,TRUE,1,349106,Psychrobacter sp.PRwf-1,Psychrobacter sp.PRwf-1,349106.5,Psychrobacter sp. PRwf-1,"Host,Soil,Marine",Psychrophile,Aerobe,,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadales,2995049,2441,Gammaproteobacteria,972,,RS_GCF_000016885.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
148,Seed350054,model148,TRUE,1,350054,Mycobacterium gilvum PYR-GCK,Mycobacterium gilvum,350054.11,"Mycobacterium flavescens ATCC 700033, Mycobacterium flavescens PYR-GCK, Mycobacterium gilvum PYR-GCK, Mycolicibacterium gilvum PYR-GCK",Soil,Mesophile,Aerobe,,Negative,Actinobacteriota,Actinomycetia,Mycobacteriales,Actinobacteria,Actinobacteria,Corynebacteriales,5982829,5727,Actinobacteria,783,2411,RS_GCF_000016365.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,Seed351016,model149,TRUE,1,351016,Roseobacter sp.AzwK-3b,Roseobacter sp.AzwK-3b,351016.3,Roseobacter sp. AzwK-3b,,,,,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Proteobacteria,Alphaproteobacteria,Rhodobacterales,4178704,4049,Alphaproteobacteria,,,RS_GCF_000170875.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,Seed351746,model150,TRUE,1,351746,Pseudomonas putida F1,Pseudomonas putida,351746.4,"Pseudomonas putida F1, Pseudomonas putida strain F1, Pseudomonas putida str. F1",Soil,Mesophile,Aerobe,Negative,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadales,5959964,5294,Gammaproteobacteria,957,2182,RS_GCF_000016865.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
151,Seed354,model151,TRUE,1,354,Azotobacter vinelandii,Azotobacter vinelandii,354.1,"ATCC 478, Azotobacter miscellum, Azotobacter vinelandii Lipman 1903, Azotobacter vinelandii, bacterium ASAZT-122, bacterium ASAZT-146, bacterium ASAZT-68, DSM 2289, IAM 15004, JCM 21475, LMG 8758, LMG:8758, NBRC 102612, NCCB 26007, NRRL B-14641, VKM B-1617",Soil,Mesophile,Aerobe,,Negative,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Proteobacteria,Gammaproteobacteria,Pseudomonadales,5484531,5135,Gammaproteobacteria,89,7491,RS_GCF_900119555.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
153,Seed360095,model153,TRUE,1,360095,Bartonella bacilliformis KC583,Bartonella bacilliformis,360095.3,"Bartonella bacilliformis KC583, Bartonella bacilliformis strain KC583, Bartonella bacilliformis str. KC583",Host,Mesophile,Aerobe,Negative,,Proteobacteria,Alphaproteobacteria,Rhizobiales_A,Proteobacteria,Alphaproteobacteria,Rhizobiales,1445021,1235,Alphaproteobacteria,136,2605,RS_GCF_000015445.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
154,Seed360106,model154,TRUE,1,360106,Campylobacter fetus subsp.fetus 82-40,Campylobacter fetus,360106.5,"Campylobacter fetus subsp. fetus 82-40, Campylobacter fetus subsp. fetus str. 82-40, Campylobacter fetus subsp. fetus strain 82-40",Host,Mesophile,Aerobe,Negative,Negative,Campylobacterota,Campylobacteria,Campylobacterales,Proteobacteria,Epsilonproteobacteria,Campylobacterales,1773615,1741,Epsilonproteobacteria,246,580,RS_GCF_000015085.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
155,Seed360107,model155,TRUE,1,360107,Campylobacter hominis ATCC BAA-381,Campylobacter hominis,360107.5,"Campylobacter hominis ATCC BAA-381, Campylobacter hominis strain ATCC BAA-381, Campylobacter hominis str. ATCC BAA-381",Host,Mesophile,Aerobe,Negative,Positive,Campylobacterota,Campylobacteria,Campylobacterales,Proteobacteria,Epsilonproteobacteria,Campylobacterales,1714951,1637,Epsilonproteobacteria,247,4582,RS_GCF_000017585.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
